scen,bus,tech,gid,year,level,marginal,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
1,104494,Solar,572,2046,17.090331533857615,0.0,43.140607974,-71.4700743449999,101,115.0,MERRIMACK-1,6,0,0.0,0,0,ISONE
1,104494,Solar,572,2051,2442.391784066142,0.0,43.140607974,-71.4700743449999,101,115.0,MERRIMACK-1,6,0,0.0,0,0,ISONE
1,104494,Wind,913,2051,510.0,0.0,43.140607974,-71.4700743449999,101,115.0,MERRIMACK-1,6,0,0.0,0,0,ISONE
1,106012,Solar,573,2051,747.3047344,0.0,42.8739,-71.43917,101,230.0,N.LITCHFLD1,6,0,0.0,0,0,ISONE
1,107010,Solar,574,2051,1195.966719836,0.0,43.429089741,-72.6604433549999,101,345.0,COOLIDGE,6,0,0.0,0,0,ISONE
1,107010,Wind,915,2051,1212.0,0.0,43.429089741,-72.6604433549999,101,345.0,COOLIDGE,6,0,0.0,0,0,ISONE
1,107020,Solar,575,2046,448.0578606396438,0.0,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE
1,107020,Solar,575,2051,933.6922317633562,0.0,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE
1,107020,Wind,916,2051,672.0,0.0,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE
1,107030,Solar,576,2041,286.61108649968054,0.0,44.1192301367207,-73.1653339326911,101,345.0,NEW HAVEN,6,0,0.0,0,0,ISONE
1,107030,Solar,576,2046,1611.6945808369926,0.0,44.1192301367207,-73.1653339326911,101,345.0,NEW HAVEN,6,0,0.0,0,0,ISONE
1,107030,Solar,576,2051,1575.177702693327,0.0,44.1192301367207,-73.1653339326911,101,345.0,NEW HAVEN,6,0,0.0,0,0,ISONE
1,107030,Wind,917,2051,846.0,0.0,44.1192301367207,-73.1653339326911,101,345.0,NEW HAVEN,6,0,0.0,0,0,ISONE
1,107050,Solar,577,2051,1282.60199691,0.0,42.968149453,-72.6523113649999,101,345.0,NEWFANE,6,0,0.0,0,0,ISONE
1,107050,Wind,918,2051,522.0,0.0,42.968149453,-72.6523113649999,101,345.0,NEWFANE,6,0,0.0,0,0,ISONE
1,110757,Solar,578,2051,106.0004285,0.0,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE
1,110785,Solar,579,2051,1832.4084515,0.0,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE
1,110901,Solar,580,2046,78.7109748,0.0,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE
1,111193,Solar,581,2046,20.33712246,0.0,41.7694,-70.5097,101,345.0,CANAL,6,0,0.0,0,1,ISONE
1,111204,Solar,582,2046,82.14768457,0.0,41.5636900110001,-70.611486433,101,115.0,FALMOUTH 115,6,0,0.0,0,1,ISONE
1,113001,Wind,919,2051,54.0,0.0,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE
1,113263,Wind,920,2051,54.0,0.0,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE
1,114476,Solar,585,2051,83.03154961,0.0,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE
1,114733,Solar,586,2051,1513.8720597,0.0,42.109092,-71.451485,101,345.0,BELLINGHM 03,6,0,0.0,0,0,ISONE
1,114734,Solar,587,2046,214.416291795,0.0,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE
1,116009,Wind,921,2051,150.0,0.0,42.611172898,-72.4684024839999,101,345.0,NORTHFLD MT,6,0,0.0,0,0,ISONE
1,116023,Wind,922,2036,72.0,0.0,42.46867946,-73.0936077679999,101,345.0,BERKSHIRE,6,0,0.0,0,0,ISONE
1,116081,Solar,589,2046,44.45308872,0.0,42.09071,-72.63486,101,345.0,AGAWAM,6,0,0.0,0,0,ISONE
1,119077,Solar,590,2051,145.836007,0.0,41.770211673,-72.5575565909999,101,345.0,MANCHESTER,6,0,0.0,0,0,ISONE
1,119180,Wind,923,2046,102.0,0.0,41.4288787858345,-72.1039268580484,101,345.0,MONTVILE_364,6,0,0.0,0,1,ISONE
1,125001,Solar,593,2041,373.8398695,0.0,41.467688,-74.196913,7,345.0,ROCK TAV,6,0,0.0,0,0,NYISO
1,125001,Wind,924,2036,48.0,0.0,41.467688,-74.196913,7,345.0,ROCK TAV,6,0,0.0,0,0,NYISO
1,125080,Solar,594,2051,304.2599203,0.0,41.5722426299099,-73.974910324361,7,115.0,DANSK-N,6,0,0.0,0,0,NYISO
1,126181,Solar,595,2041,483.6496711,0.0,41.93669,-74.04765,7,345.0,SV2,6,0,0.0,0,0,NYISO
1,126261,Solar,596,2041,62.32118643,0.0,41.2044,-73.9689,7,345.0,BOWLINE2,6,0,0.0,0,0,NYISO
1,126263,Solar,597,2036,58.55472202,0.0,41.264514392,-73.9472386389999,8,345.0,BUCHANAN S,6,0,0.0,0,0,NYISO
1,126267,Solar,598,2041,65.01340811,0.0,41.050383967,-73.8089605939999,9,345.0,E VIEW 2N,6,0,0.0,0,0,NYISO
1,126281,Solar,599,2051,521.196525,0.0,41.5680817828293,-73.8345506097638,8,345.0,E FISHKILL,6,0,0.0,0,0,NYISO
