bus,tech,gid,year,level,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
219102,Wind,1004,2051,29.0,40.0751,-74.8743,231,230.0,BURLING,6,0,0.0,0,0,PJM
219110,Solar,723,2031,19.6,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
219110,Solar,723,2036,19.6,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
219110,Solar,723,2051,19.6,39.8891,-75.0983,231,230.0,GLOUCSTR,6,0,0.0,0,0,PJM
219112,Wind,1006,2031,12.0,39.9506,-74.8101,231,230.0,LUMBRTN,6,0,0.0,0,0,PJM
219112,Wind,1006,2036,12.0,39.9506,-74.8101,231,230.0,LUMBRTN,6,0,0.0,0,0,PJM
219112,Wind,1006,2051,12.0,39.9506,-74.8101,231,230.0,LUMBRTN,6,0,0.0,0,0,PJM
220960,CoalST,246,2051,638.9,39.1784,-76.529,232,230.0,BRANDN.S,6,0,0.0,0,0,PJM
223938,CoalST,247,2051,180.5,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Solar,730,2031,167.9,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Solar,730,2036,167.9,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Solar,730,2051,167.9,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Wind,1014,2031,20.0,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Wind,1014,2036,20.0,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223938,Wind,1014,2051,20.0,39.2079,-77.4527,233,230.0,DICKH230,6,0,0.0,0,0,PJM
223988,CoalST,248,2051,613.3,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
223988,Solar,731,2031,62.5,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
223988,Solar,731,2036,62.5,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
223988,Solar,731,2051,62.5,38.3597,-76.9637,233,230.0,MORGT230,6,0,0.0,0,0,PJM
227900,Solar,733,2031,29.6,39.4283378,-74.6205243,234,230.0,CARDIFF,6,0,0.0,0,1,PJM
227900,Solar,733,2036,29.6,39.4283378,-74.6205243,234,230.0,CARDIFF,6,0,0.0,0,1,PJM
227900,Solar,733,2051,29.6,39.4283378,-74.6205243,234,230.0,CARDIFF,6,0,0.0,0,1,PJM
228311,Solar,734,2031,32.7,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Solar,734,2036,32.7,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Solar,734,2051,32.7,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Wind,1016,2031,41.2,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Wind,1016,2036,41.2,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
228311,Wind,1016,2051,41.2,39.694,-75.4852,234,230.0,CHAMBERS,6,0,0.0,0,0,PJM
231001,Wind,1017,2031,536.0,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
231001,Wind,1017,2036,536.0,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
231001,Wind,1017,2051,536.0,39.74,-75.5094,235,230.0,EDGEMR 5,6,0,0.0,0,0,PJM
